stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
367,9667,"Brimley Rd at Danjohn Cres (North) South Side",,43.812873,-79.280655,,,,,,1
368,2362,"Eglinton Ave West at Islington Ave",,43.679694,-79.539176,,,,,,1
369,8446,"Victoria Park Ave at Dawes Rd",,43.706606,-79.294903,,,,,,1
370,10149,"Brimley Rd at Grittani Lane South Side",,43.780833,-79.265503,,,,,,2
371,2782,"Kingston Rd at Lee Ave",,43.678012,-79.301308,,,,,,1
372,5452,"Leslie St at Kirkwood Rd",,43.756517,-79.360962,,,,,,1
373,1168,"Jane St at Ardagh St",,43.655651,-79.486964,,,,,,1
374,7376,"Stephen Dr at Whitworth Ave",,43.632393,-79.485187,,,,,,1
375,3204,"Woodbine Ave at Sammon Ave",,43.691250,-79.315303,,,,,,1
376,13644,"Main St Markham North at Ramona Blvd - Markham GO Station",,43.882870,-79.261889,,,,,,1
377,1767,"Broadview Ave at Withrow Ave",,43.669859,-79.353435,,,,,,2
378,2903,"McNicoll Ave at Placer Crt",,43.803283,-79.342119,,,,,,1
379,13943,"125 The Queensway",,43.630685,-79.482249,,,,,,1
380,3094,"Rexleigh Dr at St Clair Ave East",,43.706475,-79.306990,,,,,,1
381,151,"Bathurst St at Heathdale Rd",,43.688838,-79.420513,,,,,,1
382,5005,"Dixon Rd at Wincott Dr",,43.695627,-79.552328,,,,,,1
383,632,"Brimley Rd at Gully Dr South Side",,43.743455,-79.251289,,,,,,1
384,1763,"Broadview Ave at Jack Layton Way",,43.666481,-79.353132,,,,,,2
385,6127,"St Clair Ave East at Selwyn Ave",,43.707088,-79.305805,,,,,,1
386,1552,"St Clair Ave East at Andrew Ave",,43.720079,-79.244714,,,,,,1
387,4313,"Kipling Ave at Genthorn Ave",,43.723547,-79.572536,,,,,,1
388,6916,"THE QUEENSWAY AT SOUTH KINGSWAY",,43.635819,-79.473052,,,,,,1
390,3019,"60 Park Lane Cir",,43.729346,-79.367119,,,,,,1
391,11090,"Opposite 225 Carrier Dr",,43.749175,-79.615811,,,,,,2
394,5458,"Leslie St at Marowyne Dr",,43.775075,-79.364803,,,,,,1
395,2822,"Lawrence Ave East at Tremont Cres (West) West Side",,43.735106,-79.353626,,,,,,2
396,12055,"Progress Ave at Sheppard Ave East South Side",,43.794213,-79.234918,,,,,,1
397,5214,"Lansdowne Ave at Davenport Rd",,43.671425,-79.448192,,,,,,1
398,3433,"Chesswood Dr at Vanley Cres (South)  South Side",,43.759209,-79.478090,,,,,,1
399,9557,"Milner Ave at Neilson Rd",,43.795603,-79.216322,,,,,,2
400,6655,"Peckham Ave at Donnalyn Dr South Side",,43.790595,-79.436822,,,,,,1
401,10526,"Ellesmere Rd at Morrish Rd",,43.790274,-79.173121,,,,,,1
402,4661,"Tapscott Rd at McLevin Ave",,43.805224,-79.227067,,,,,,1
403,2406,"Eglinton Ave West at Scarlett Rd",,43.683789,-79.511557,,,,,,1
404,8694,"Weston Rd at Bartonville Ave West",,43.689401,-79.496555,,,,,,1
406,2454,"Evans Ave at Sherway Gate West Side",,43.609022,-79.556933,,,,,,1
407,11586,"Mimico Ave at Royal York Rd",,43.612360,-79.496407,,,,,,1
408,2600,"Finch Ave West at Halesia Dr",,43.733658,-79.606898,,,,,,1
409,5694,"Midland Ave at Dorcot Ave",,43.757824,-79.267294,,,,,,1
411,3133,"Trethewey Dr at Brookhaven Dr",,43.696817,-79.494201,,,,,,1
412,9358,"McCowan Rd at Big Red Ave North Side",,43.814781,-79.270447,,,,,,1
413,3421,"Chaplin Cres at Russell Hill Rd West Side",,43.702012,-79.415372,,,,,,1
414,9851,"Brenyon Way at Sheppard Ave East",,43.800741,-79.207086,,,,,,1
416,1612,"Triton Rd at Brimley Rd",,43.773658,-79.261533,,,,,,1
417,3342,"Belfield Rd at Shaft Rd West Side - Etobicoke North GO Stati",,43.704066,-79.566634,,,,,,1
418,3806,"Islington Ave at Kingsview Blvd",,43.699602,-79.547712,,,,,,1
419,4368,"Kipling Ave at Redwater Dr",,43.715401,-79.568295,,,,,,1
421,8326,"Sutherland Dr at Bayview Ave",,43.698816,-79.372316,,,,,,2
422,9241,"North Queen St at Medulla Ave",,43.621260,-79.545520,,,,,,1
424,626,"Brimley Rd at Eglinton Ave East",,43.736862,-79.248419,,,,,,1
425,9415,"Victoria Park Ave at Meadow Ave",,43.681801,-79.284540,,,,,,1
426,47,"Avenue Rd at Bloor St West North Side",,43.669222,-79.394239,,,,,,1
427,6589,"Middlefield Rd at Nashdene Rd North Side",,43.817581,-79.260909,,,,,,1
428,3343,"Belfield Rd at Shaft Rd - Etobicoke North GO Station",,43.703944,-79.566147,,,,,,1
429,6775,"Prince Edward Dr South at Fairmar Ave",,43.637559,-79.500826,,,,,,2
430,5858,"75 Norfinch Dr",,43.759874,-79.528818,,,,,,1
431,7041,"Royal York Rd at Yorkleigh Ave",,43.694243,-79.531969,,,,,,1
432,14053,"275 Grandravine Dr",,43.748160,-79.508358,,,,,,1
433,9693,"Clonmore Dr at Cornell Ave",,43.691784,-79.275172,,,,,,2
434,10757,"Leslie St at Lesmill Rd",,43.763557,-79.361675,,,,,,1
436,4531,"Progress Ave at William Kitchen Rd West Side",,43.770157,-79.279270,,,,,,1
437,1332,"Midland Ave at Wolfe Ave",,43.727054,-79.254847,,,,,,1
438,12126,"Colonel Samuel Park at Opposite Humber College Cottages C-M",,43.595725,-79.515972,,,,,,1
439,1187,"Jones Ave at Gerrard St East North Side",,43.669595,-79.335655,,,,,,1
440,7502,"Arrow Rd at Pemican Crt North Side",,43.749441,-79.532558,,,,,,1
442,1043,"Ellesmere Rd at Dolly Varden Blvd West Side",,43.775797,-79.235291,,,,,,1
443,5526,"Lumsden Ave at Westlake Ave",,43.694261,-79.308634,,,,,,1
444,9419,"836 Davenport Rd East Side",,43.676337,-79.419967,,,,,,1
445,9683,"Gerrard St East at Malvern Ave",,43.685056,-79.294792,,,,,,2
446,11098,"Brimorton Dr at Dalehurst Ave",,43.770724,-79.214320,,,,,,1
447,502,"Bloor St West at Colborne Lodge Dr",,43.653432,-79.465379,,,,,,1
448,9253,"Thirtieth St at Elder Ave",,43.597687,-79.530664,,,,,,2
449,6997,"Royal York Rd at Glenroy Ave",,43.642141,-79.509142,,,,,,1
450,12057,"Progress Ave at Milner Ave",,43.790487,-79.234372,,,,,,1
452,3713,"Horner Ave at Connorvale Ave",,43.605477,-79.528801,,,,,,1
453,2278,"Eglinton Ave East at Jonesville Cres",,43.725127,-79.306649,,,,,,1
454,3853,"Islington Ave at The Westway South Side",,43.688240,-79.542872,,,,,,1
455,1361,"Milner Ave at McCowan Rd East Side",,43.785461,-79.255629,,,,,,1
456,11265,"75 Tandridge Cres",,43.728963,-79.546000,,,,,,1
457,4616,"Spadina Rd at Strathearn Blvd South Side",,43.690717,-79.413588,,,,,,1
458,7067,"Runnymede Rd at Morningside Ave",,43.645951,-79.474253,,,,,,2
459,8439,"Victoria Park Ave at Combermere Dr South Side",,43.755800,-79.314681,,,,,,1
460,5590,"Martin Grove Rd at Albion Rd",,43.741497,-79.593786,,,,,,1
461,6629,"Pape Ave at Harcourt Ave",,43.677622,-79.344439,,,,,,1
462,286,"Bayview Ave at Cummer Ave",,43.792145,-79.393441,,,,,,1
463,2150,"Dundas St West at Bloor St West",,43.656100,-79.452330,,,,,,2
464,6848,"Queen St West at Palmerston Ave",,43.646763,-79.406434,,,,,,1
465,2656,"480 Gordon Baker Rd",,43.809298,-79.345222,,,,,,1
466,8580,"Warden Ave at Kingston Rd",,43.688074,-79.271170,,,,,,1
467,13314,"Scarlett Rd at Foxwell St South Side",,43.668540,-79.501042,,,,,,1
468,2438,"Evans Ave at Eastwick Rd West Side",,43.617783,-79.515590,,,,,,1
469,12094,"McCowan Rd at Bridlegrove Dr",,43.734500,-79.236519,,,,,,1
470,8908,"Woodbine Ave at Bracebridge Ave North Side",,43.697950,-79.317958,,,,,,1
471,8230,"Steeles Ave East at Lillian St East Side",,43.799781,-79.411530,,,,,,1
472,5944,"O'Connor Dr at Woodmount Ave",,43.699373,-79.321548,,,,,,1
473,1593,"Steeles Ave West at Murray Ross Pkwy",,43.776613,-79.516784,,,,,,1
474,4824,"Brimley Rd at Heather Rd South Side",,43.790306,-79.269974,,,,,,1
475,14254,"Finch Ave West at Humber College Blvd East Side",,43.733914,-79.609339,,,,,,1
476,7141,"Sheppard Ave East at Allanford Rd East Side",,43.782105,-79.292879,,,,,,1
477,755,"Carlton St at Ontario St",,43.663621,-79.370640,,,,,,2
478,5714,"Midland Ave at Lockie Ave North Side",,43.789330,-79.280053,,,,,,1
480,3519,"Dundas St West at Royalavon Cres",,43.645406,-79.531899,,,,,,1
481,2635,"Finch Ave West at Tangiers Rd",,43.764272,-79.488069,,,,,,1
482,407,"Birchmount Rd at Ellesmere Rd",,43.763616,-79.291569,,,,,,1
483,21,"Annette St at Clendenan Ave",,43.662086,-79.472496,,,,,,1
484,172,"Bathurst St at Marquette Ave",,43.734195,-79.433342,,,,,,1
485,4696,"Victoria Park Ave at Swanwick Ave",,43.685254,-79.285963,,,,,,1
486,9354,"Steeles Ave East at Putnam Gate",,43.822702,-79.311866,,,,,,1
487,10923,"Middlefield Rd at Steeles Ave East",,43.832957,-79.268141,,,,,,1
489,1675,"Yorkdale Rd at Yorkdale Mall (North Entrance)",,43.728242,-79.453438,,,,,,1
490,5408,"Lawrence Ave West at Shermount Ave",,43.716859,-79.441035,,,,,,1
491,7819,"Harbord St at St George St",,43.663842,-79.398673,,,,,,1
492,1470,"Rathburn Rd at Cedarland Dr",,43.661376,-79.535773,,,,,,1
493,4918,"Craigton Dr at Pharmacy Ave",,43.727075,-79.298426,,,,,,2
494,10001,"McCowan Rd at Raymerville Dr (North)",,43.881381,-79.287770,,,,,,1
495,6645,"Parliament St at Richmond St East",,43.654450,-79.363856,,,,,,1
497,7137,"Sheppard Ave East at Murison Blvd West Side",,43.798969,-79.214298,,,,,,1
498,1095,"Gerrard St East at Leslie St",,43.669880,-79.332933,,,,,,2
499,8314,"Steeles Ave West at Emerald Lane",,43.793572,-79.440815,,,,,,1
500,2382,"Eglinton Ave West at Martin Grove Rd East Side",,43.674419,-79.562591,,,,,,1
501,3615,"Opposite 685 Finch Ave West - St Bernard's Residence",,43.771053,-79.457455,,,,,,1
502,2008,"Driftwood Ave at Wilmont Dr",,43.759887,-79.516325,,,,,,1
503,1040,"Eglinton Ave East at Torrance Rd West Side",,43.739553,-79.235824,,,,,,1
504,1728,"Bayview Ave at Millwood Rd",,43.704150,-79.374446,,,,,,1
505,1686,"Albion Rd at Sanagan Rd",,43.738903,-79.576364,,,,,,1
506,11485,"2040 Don Mills Rd",,43.763142,-79.347344,,,,,,1
507,6034,"Rogers Rd at Northcliffe Blvd",,43.686109,-79.443821,,,,,,2
509,1472,"Rathburn Rd at The East Mall East Side",,43.655001,-79.563677,,,,,,1
510,7138,"Sheppard Ave East at Walkway to Howell Sq",,43.797075,-79.223220,,,,,,1
511,4573,"RONCESVALLES AVE AT GALLEY AVE",,43.642982,-79.447845,,,,,,2
512,3061,"Queen St East at Ontario St",,43.655161,-79.366816,,,,,,1
513,7135,"Sheppard Ave East at Walkway to Hutcherson Sq",,43.797687,-79.220076,,,,,,2
514,5349,"Lawrence Ave West at Brucewood Cres",,43.718590,-79.432803,,,,,,1
515,7221,"Sheppard Ave East at Murison Blvd East Side",,43.799156,-79.212357,,,,,,1
516,10632,"North Queen St at The Queensway",,43.614581,-79.556500,,,,,,1
518,3245,"Yonge St at Wellesley St East - Wellesley Station",,43.664812,-79.384360,,,,,,1
519,2766,"Kingston Rd at Beech Ave",,43.680164,-79.290892,,,,,,1
520,9526,"Bathurst St at Walkway to Mullen Dr",,43.796714,-79.446841,,,,,,1
521,6128,"St Clair Ave East at St Columba Pl",,43.705761,-79.310610,,,,,,2
522,3268,"Albion Rd at Carrier Dr",,43.745412,-79.614570,,,,,,1
523,7709,"Ellesmere Rd at Packard Blvd",,43.770694,-79.257782,,,,,,1
524,6003,"Princess Margaret Blvd at Lloyd Manor Rd",,43.667319,-79.552488,,,,,,1
525,4331,"Kipling Ave at Kidron Valley Dr",,43.756076,-79.588057,,,,,,1
526,7332,"Sherbourne St at Wellesley St East",,43.666898,-79.374519,,,,,,1
527,245,"Bay St at Elm St",,43.657387,-79.384516,,,,,,1
528,5673,"McCowan Rd at Lawrence Ave East Scarborough General Hospital",,43.755742,-79.245668,,,,,,1
529,11241,"Morningview Trail at Gennela Sq",,43.814468,-79.202932,,,,,,1
530,8528,"Warden Ave at Apartments (South of Finch)",,43.794836,-79.315109,,,,,,1
531,8642,"Wellesworth Dr at Gentian Dr",,43.665383,-79.581455,,,,,,2
532,197,"Bathurst St at Shelborne Ave",,43.715842,-79.428833,,,,,,2
533,3930,"Jane St at Stanley Rd",,43.743153,-79.514309,,,,,,1
534,3593,"Finch Ave West at Goldfinch Crt East Side",,43.772257,-79.450489,,,,,,1
536,2085,"Dufferin St at Auburn Ave",,43.675621,-79.442182,,,,,,1
538,5662,"McCowan Rd at Benleigh Dr",,43.758450,-79.246336,,,,,,1
539,6357,"East Ave at Maberley Cres (North)",,43.785051,-79.133342,,,,,,1
540,814,"College St at Bay St",,43.660920,-79.385569,,,,,,2
541,8110,"Sloane Ave at Sweeney Dr South Side",,43.735468,-79.312392,,,,,,1
542,5182,"Lake Shore Blvd West at Colonel Samuel Smith Park Dr",,43.598047,-79.517179,,,,,,1
543,3620,"Finch Ave West at Virgilwood Dr - North York General Finch B",,43.772698,-79.448324,,,,,,1
545,6355,"East Ave at East Willow Gate",,43.787304,-79.134296,,,,,,1
546,714,"Caledonia Rd at Corby Ave",,43.684866,-79.458857,,,,,,2
547,5962,"Ossington Ave at Dundas St West",,43.649438,-79.420865,,,,,,1
548,645,"Brimley Rd at Strode Dr South Side",,43.739428,-79.249610,,,,,,1
549,6960,"Rockcliffe Blvd at Lambton Ave South Side",,43.682009,-79.491600,,,,,,1
550,4364,"Kipling Ave at Rathburn Rd",,43.659757,-79.542992,,,,,,1
551,8394,"Upper Canada Dr at Lord Seaton Rd (East)",,43.759650,-79.396442,,,,,,1
552,221,"Bathurst St at Wilson Ave",,43.737188,-79.433814,,,,,,1
554,5652,"Martin Grove Rd at Vulcan St",,43.704926,-79.576812,,,,,,1
555,2201,"The East Mall at Bloor St West",,43.636832,-79.556401,,,,,,1
556,2894,"McNicoll Ave at Michael Dr",,43.803074,-79.364838,,,,,,1
557,7698,"Ellesmere Rd at Military Trail (East)",,43.786439,-79.188422,,,,,,1
558,5292,"Lawrence Ave East at Meadowvale Rd",,43.775359,-79.156006,,,,,,1
559,8635,"Wellesley St West at Queen's Park Cres East East Side",,43.663633,-79.390156,,,,,,1
560,930,"Davenport Rd at Belmont St",,43.674638,-79.392555,,,,,,1
561,8875,"Wilson Ave at Murray Rd",,43.729408,-79.471718,,,,,,2
562,7214,"Sheppard Ave East at Maris Shepway East Side",,43.771924,-79.360843,,,,,,1
563,8472,"Victoria Park Ave at Ivordale Cres (South) South Side",,43.752862,-79.313674,,,,,,1
564,233,"Bay St at Albert St",,43.652891,-79.382492,,,,,,1
565,5136,"Laird Dr at Canvarco Rd",,43.703666,-79.360697,,,,,,1
566,4902,"Coxwell Ave at Cosburn Ave",,43.694002,-79.327834,,,,,,1
567,9570,"McLevin Ave at Malvern St",,43.799705,-79.237767,,,,,,1
569,1868,"Davisville Ave at Bayview Ave West Side",,43.702938,-79.374563,,,,,,1
570,3166,"Westlake Ave at Hamstead Ave",,43.696423,-79.309042,,,,,,2
571,7319,"Sherbourne St at Gerrard St East",,43.661373,-79.372381,,,,,,1
572,259,"Bathurst St at Clark Ave West South Side",,43.802899,-79.448396,,,,,,1
573,8117,"Spadina Rd at Bernard Ave South Side",,43.671797,-79.405979,,,,,,1
575,9151,"Keele St at Grandravine Dr",,43.751925,-79.487981,,,,,,1
576,8358,"35 Thorncliffe Park Dr",,43.701905,-79.344381,,,,,,1
578,4491,"Milvan Dr at Penn Dr (South)",,43.751590,-79.553100,,,,,,1
580,5745,"Midland Ave at Stubbswood Sq",,43.794831,-79.282368,,,,,,2
581,9287,"Drewry Ave at Grantbrook St",,43.783394,-79.433869,,,,,,1
583,5795,"Mortimer Ave at Woodbine Ave",,43.692596,-79.315977,,,,,,1
584,1849,"295 Danforth Rd",,43.701442,-79.271596,,,,,,1
585,3698,"High Park Ave at Humberside Ave",,43.660406,-79.468086,,,,,,1
586,2563,"Finch Ave East at Tollerton Ave",,43.786413,-79.386577,,,,,,1
587,7217,"Sheppard Ave East at Midland Ave",,43.785110,-79.279041,,,,,,1
588,3934,"Jane St at Troutbrooke Dr North Side",,43.732115,-79.511130,,,,,,1
589,8949,"Yonge Blvd at Yonge St West Side",,43.734367,-79.404989,,,,,,2
590,4250,"Kingston Rd at Parkcrest Dr",,43.735640,-79.220356,,,,,,1
591,2283,"Eglinton Ave East at Kingston Rd",,43.743796,-79.212135,,,,,,1
592,6324,"Consumers Rd at Victoria Park Ave West Side",,43.771883,-79.322301,,,,,,1
593,339,"130 Bellamy Rd North",,43.742221,-79.230355,,,,,,2
595,3129,"Townsend Rd at Freshmeadow Dr",,43.810118,-79.356868,,,,,,1
596,4807,"Bradstock Rd at Weston Rd East Side",,43.739021,-79.538944,,,,,,1
597,2728,"Islington Ave at The Queensway North Side",,43.624047,-79.514742,,,,,,1
598,2430,"Evans Ave at Arnold St West Side",,43.616633,-79.520893,,,,,,1
599,2446,"Evans Ave at Islington Ave West Side",,43.618229,-79.512880,,,,,,1
600,4098,"Kennedy Rd at Linwood Ave",,43.793450,-79.292570,,,,,,1
601,9723,"Murison Blvd at Milner Ave North Side",,43.799295,-79.202522,,,,,,1
602,13694,"Kingston Rd at Old Kingston Rd",,43.774223,-79.182991,,,,,,1
603,6905,"The Queensway at Park Lawn Rd East Side",,43.629138,-79.489215,,,,,,2
604,14190,"Dundas St West at Humber Hill Ave",,43.665097,-79.501201,,,,,,1
605,4240,"Kingston Rd at McCowan Rd",,43.725443,-79.232312,,,,,,1
606,4372,"Kipling Ave at Ronson Dr",,43.702689,-79.562632,,,,,,1
607,10831,"Opposite 3471 McNicoll Ave",,43.822752,-79.254543,,,,,,1
609,6412,"Grantbrook St at Finch Ave West",,43.776430,-79.431862,,,,,,1
610,1119,"Gerrard St East  at Glenmount Park Rd",,43.682773,-79.305845,,,,,,2
611,5212,"Lansdowne Ave at College St",,43.651115,-79.440132,,,,,,1
612,1383,"Neilson Rd at Keeler Blvd",,43.790075,-79.211457,,,,,,1
613,13665,"Markham Rd at Golden Ave",,43.848191,-79.253938,,,,,,1
614,6763,"Pharmacy Ave at Opposite Walkway to Crayford Dr",,43.813902,-79.335235,,,,,,1
615,6977,"Royal York Rd at Cavell Ave South Side",,43.614676,-79.497843,,,,,,1
616,8846,"Wilson Ave at Clyde Ave West Side",,43.738736,-79.427049,,,,,,1
617,3278,"Opposite 1686 Albion Rd",,43.742378,-79.597507,,,,,,1
618,5396,"Lawrence Ave West at Pine St",,43.702096,-79.508129,,,,,,2
619,1730,"Bayview Ave at Parkhurst Blvd North Side",,43.708992,-79.376295,,,,,,2
620,7346,"Spadina Ave at Front St West North Side",,43.643182,-79.394027,,,,,,1
621,8265,"Steeles Ave West at Carpenter Rd West Side",,43.792072,-79.448117,,,,,,1
623,2472,"Faywood Blvd at Reiner Rd",,43.749609,-79.450079,,,,,,1
624,5923,"O'Connor Dr at Cranborne Ave",,43.723135,-79.302819,,,,,,1
625,9823,"Steeles Ave West at Martin Grove Rd",,43.758023,-79.603240,,,,,,1
627,2828,"Lesmill Rd at Duncan Mill Rd",,43.760484,-79.358302,,,,,,1
628,9277,"Drewry Ave at Marathon Cres (East)",,43.782070,-79.440435,,,,,,1
632,85,"4979 Bathurst St",,43.775615,-79.443268,,,,,,1
634,3050,"Queen St East at Jarvis St",,43.653602,-79.373383,,,,,,2
635,3217,"Yonge St at Charles St West",,43.668841,-79.386282,,,,,,1
636,8569,"Warden Ave at Glen Springs Dr",,43.804646,-79.320021,,,,,,1
637,5743,"Midland Ave at Silver Star Blvd",,43.807186,-79.288962,,,,,,1
638,10555,"Warden Ave at Bridge to Markham Theatre",,43.858114,-79.334684,,,,,,1
640,6926,"The Queensway at Zorra St",,43.621791,-79.522414,,,,,,1
641,1810,"Cummer Ave at Leslie St",,43.801133,-79.370964,,,,,,1
642,5733,"Midland Ave at Progress Ave",,43.772736,-79.272762,,,,,,1
643,10629,"North Queen St at Index Rd West Side",,43.619313,-79.555066,,,,,,1
645,5209,"533 Lansdowne Ave",,43.655682,-79.441766,,,,,,1
646,14,"Anglesey Blvd at Pinehurst Cres East Side",,43.663100,-79.524373,,,,,,1
647,4304,"Kipling Ave at Eglinton Ave West",,43.677048,-79.550647,,,,,,1
648,711,"Caledonia Rd at Castlefield Ave",,43.698567,-79.463624,,,,,,1
649,4830,"Opposite 2278 Brimley Rd",,43.796697,-79.272467,,,,,,1
650,7992,"Sentinel Rd at The Pond Rd South Side",,43.769379,-79.502400,,,,,,1
651,4415,"Lawrence Ave East at Bennett Rd",,43.773036,-79.166039,,,,,,1
652,1746,"The Bridle Path at Lawrence Ave East",,43.733152,-79.364427,,,,,,1
653,3139,"555 Trethewey Dr",,43.696575,-79.491082,,,,,,1
654,8410,"Vaughan Rd at Humewood Dr",,43.688739,-79.428738,,,,,,1
655,1024,"Dupont St at Manning Ave",,43.672342,-79.418331,,,,,,1
656,149,"Bathurst St at Harbord St",,43.661614,-79.409887,,,,,,2
657,7563,"Birchmount Rd at Kingston Rd North Side",,43.693823,-79.262534,,,,,,1
658,7029,"Royal York Rd at Renault Cres North Side",,43.686157,-79.528130,,,,,,1
659,517,"Bloor St West at Grace St",,43.663363,-79.418948,,,,,,1
660,2722,"Islington Ave at Jutland Rd",,43.629036,-79.517124,,,,,,1
661,916,"Danforth Ave at Woodington Ave",,43.684044,-79.320702,,,,,,1
662,3636,"Gateway Blvd South Side at Grenoble Dr South Side",,43.711661,-79.330127,,,,,,1
663,9272,"Drewry Ave at Hilda Ave",,43.785736,-79.423950,,,,,,1
664,2216,"The East Mall at Rathburn Rd",,43.654763,-79.563999,,,,,,1
665,2620,"Finch Ave West at Milvan Dr",,43.750105,-79.552105,,,,,,1
666,413,"Birchmount Rd at Flora Dr",,43.741996,-79.282498,,,,,,1
670,5043,"East Ave at Wheeling Dr",,43.782809,-79.132408,,,,,,1
672,2625,"Finch Ave West at Romfield Lane",,43.762438,-79.493647,,,,,,1
674,1614,"University Ave at College St - Queen's Park Station",,43.659717,-79.390178,,,,,,1
675,8299,"Steeles Ave West at Yonge St - Centerpoint Mall",,43.797286,-79.422816,,,,,,1
676,6303,"80 Coe Hill Dr",,43.640484,-79.472043,,,,,,2
677,1806,"Cummer Ave at Conacher Dr",,43.791653,-79.396537,,,,,,1
679,1486,"Rathburn Rd at Kipling Ave",,43.659715,-79.543335,,,,,,1
680,2403,"Eglinton Ave West at Royal York Rd",,43.682470,-79.526336,,,,,,1
681,13322,"193 Morningview Trail",,43.818227,-79.199824,,,,,,1
682,7751,"24 Fenmar Dr",,43.758823,-79.537655,,,,,,2
683,836,"College St at Lansdowne Ave",,43.651168,-79.439866,,,,,,2
684,2260,"Eglinton Ave East at Danforth Rd",,43.737338,-79.245756,,,,,,1
685,122,"Bathurst St at Dewlane Dr",,43.785860,-79.445832,,,,,,1
686,1233,"Lawrence Ave East at Weybourne Cres East Side",,43.725694,-79.399003,,,,,,2
687,11569,"Thistle Down Blvd at Dashwood Cres (South)",,43.740063,-79.556304,,,,,,1
689,2024,"Dufferin St at Bridgeland Ave South Side",,43.726345,-79.457682,,,,,,1
690,11080,"Opposite 100 Carrier Dr",,43.739311,-79.612839,,,,,,1
691,3016,"19 Park Lane Cir",,43.735003,-79.375792,,,,,,2
695,1957,"Opposite 1450 Don Mills Rd",,43.752754,-79.346954,,,,,,1
696,5115,"Hambly Ave at Queen St East North Side",,43.670942,-79.296867,,,,,,1
697,2310,"Eglinton Ave East at Sinnott Rd",,43.729190,-79.280808,,,,,,1
698,6690,"Pharmacy Ave at Denton Ave",,43.694401,-79.284381,,,,,,1
699,7245,"Sheppard Ave East at Settlers Rd",,43.774798,-79.326438,,,,,,1
700,1713,"Bayview Ave at Blythwood Rd",,43.720818,-79.378698,,,,,,1
701,9062,"Yonge St at Woodlawn Ave East",,43.683811,-79.392236,,,,,,1
702,9400,"Evans Ave at Islington Ave",,43.618189,-79.511567,,,,,,1
703,3948,"Judson St at Horner Ave",,43.612349,-79.515013,,,,,,1
705,154,"1138 Bathurst St",,43.675365,-79.415294,,,,,,1
706,9414,"Victoria Park Ave at Woodale Ave",,43.683422,-79.285188,,,,,,2
707,3236,"Yonge St at Opposite College Park",,43.660008,-79.382400,,,,,,1
708,7124,"Senlac Rd at Lurgan Dr",,43.774582,-79.429513,,,,,,1
